"KOR_SIDO","geocode","date","year","month","day","dow","mintemp","meantemp","maxtemp","meandew","meanhumi","precip","meanwindsp","meanatp","mean_local_pressure","mean_sealevel_pressure"
"광주",29,2017-04-04,2017,4,4,"화요일",6.4,14.8,23.9,0.6,40.6,,1.1,6.4,1015.4,1024
"광주",29,2017-04-05,2017,4,5,"수요일",12.5,15,16.2,12.5,86.8,25.9,2.4,14.8,1008.8,1017.4
"광주",29,2017-04-06,2017,4,6,"목요일",11.1,14.3,16.2,14,98.4,3.1,2.4,16,1004.2,1012.9
"광주",29,2017-04-07,2017,4,7,"금요일",8.9,15.3,23.9,10.5,76.1,,1.4,12.7,1005,1013.6
"광주",29,2017-04-08,2017,4,8,"토요일",10.7,16.8,25.8,10.2,69.1,,1.3,12.5,1003.4,1011.9
"광주",29,2017-04-09,2017,4,9,"일요일",10.1,15.9,24.9,9.4,68,0,1.9,11.8,1004.2,1012.8
"광주",29,2017-04-10,2017,4,10,"월요일",11.2,16.6,23.7,3.7,44.5,0.2,3.1,8.1,1001.4,1009.8
"광주",29,2017-04-11,2017,4,11,"화요일",8.7,12.5,18.6,6.3,69.5,11,2.1,9.7,999.6,1008.2
"광주",29,2017-04-12,2017,4,12,"수요일",8.4,13.2,18.7,-8.5,23.9,,2.4,3.4,1007.4,1016.1
"광주",29,2017-04-13,2017,4,13,"목요일",6.8,13.7,21.1,2.1,45.8,,2.1,7.3,1010.2,1018.9
"광주",29,2017-04-14,2017,4,14,"금요일",8.9,15.6,21.2,6.8,57.4,0,3.3,10.1,1006.2,1014.7
"광주",29,2017-04-15,2017,4,15,"토요일",12.3,18.8,27,11.4,67.1,0.7,1.2,13.6,1006.2,1014.7
"광주",29,2017-04-16,2017,4,16,"일요일",12.2,20.3,30.4,8.8,56,,1.4,11.6,1005.8,1014.2
"광주",29,2017-04-17,2017,4,17,"월요일",12,16,19,14.2,90.4,10.7,1.5,16.4,992.8,1001.2
"광주",29,2017-04-18,2017,4,18,"화요일",10.3,14,22.2,10,78.3,0,2.4,12.5,993.7,1002.2
"광주",29,2017-04-19,2017,4,19,"수요일",9.4,14.1,19.8,0.8,42.9,,1.5,6.5,1003.1,1011.7
"광주",29,2017-04-20,2017,4,20,"목요일",10.2,12.6,18.1,3.9,59.6,0.8,1.3,8.3,1003.7,1012.3
"광주",29,2017-04-21,2017,4,21,"금요일",8.8,14.6,20.9,4.9,56.5,,1.8,8.7,1002.4,1011
"광주",29,2017-04-22,2017,4,22,"토요일",8.9,14.5,21,5.4,57,0,1.2,9,1004.8,1013.3
"광주",29,2017-04-23,2017,4,23,"일요일",8.3,15.4,24,6.9,60.5,,1.6,10,1009.4,1018
"광주",29,2017-04-24,2017,4,24,"월요일",8.7,16.7,24.3,5.1,51.4,,2.2,8.9,1010.8,1019.3
"광주",29,2017-04-25,2017,4,25,"화요일",13.4,18.4,23.3,12.4,70.5,7.5,1.6,14.5,1010.4,1018.9
"광주",29,2017-04-26,2017,4,26,"수요일",11.2,15.6,21.4,6,60.5,0.7,1.9,10.5,1007.4,1015.9
"광주",29,2017-04-27,2017,4,27,"목요일",8.8,14,19.3,-0.1,40.8,,1.8,6.2,1005,1013.6
"광주",29,2017-04-28,2017,4,28,"금요일",8,15.8,24.5,4.5,52.3,,2.4,8.6,1000.3,1008.8
"광주",29,2017-04-29,2017,4,29,"토요일",10.4,18.6,27.5,4.5,47.4,,1.7,8.8,1000.4,1008.8
"광주",29,2017-04-30,2017,4,30,"일요일",14.3,20.1,27.5,10.3,54.9,,2.9,12.6,1001.7,1010.1
"광주",29,2017-05-01,2017,5,1,"월요일",13.4,19.7,28.6,11.3,61.9,,1.8,13.6,1007.9,1016.3
"광주",29,2017-05-02,2017,5,2,"화요일",14.1,20.1,28,3.1,37,,1.3,8,1012.8,1021.3
"광주",29,2017-05-03,2017,5,3,"수요일",13.4,21.2,28.4,9.5,48.5,,1.6,12,1012.4,1020.8
"광주",29,2017-05-04,2017,5,4,"목요일",15,20.2,27.4,12.9,66.3,1,1.6,15,1007.8,1016.3
"광주",29,2017-05-05,2017,5,5,"금요일",16.7,18.9,22.9,17.7,93.1,10.2,1,20.2,1006.1,1014.5
"광주",29,2017-05-06,2017,5,6,"토요일",11,17.1,23.9,0.3,38.9,,1.7,6.8,1008.8,1017.3
"광주",29,2017-05-07,2017,5,7,"일요일",10.7,17.6,25.2,9.3,61.9,,2,11.9,1007.8,1016.3
"광주",29,2017-05-08,2017,5,8,"월요일",12.3,18.2,23.1,10.7,65.6,0,1,13,1006.6,1015.1
"광주",29,2017-05-09,2017,5,9,"화요일",12.8,14.4,17.3,13.2,93.3,11.8,1.7,15.2,1001.8,1010.4
"광주",29,2017-05-10,2017,5,10,"수요일",14.1,15.7,19.6,13.7,88.9,2.1,1.4,15.7,1003,1011.6
"광주",29,2017-05-11,2017,5,11,"목요일",13.8,21.3,29.3,14.5,69.8,,1.4,16.6,1004.1,1012.4
"광주",29,2017-05-12,2017,5,12,"금요일",16.7,19.9,22.4,16.4,81,0,1,18.7,1001.6,1010
"광주",29,2017-05-13,2017,5,13,"토요일",14.6,19.2,26.9,14.7,78.1,0,1.9,16.7,999.9,1008.3
"광주",29,2017-05-14,2017,5,14,"일요일",12.1,16.8,23.2,7.9,61.3,,1.4,10.9,1003.9,1012.4
"광주",29,2017-05-15,2017,5,15,"월요일",11,16.7,23.3,7.2,58.6,,1.5,10.3,1005.9,1014.4
"광주",29,2017-05-16,2017,5,16,"화요일",11.5,17.6,24.9,8.8,59.9,,1.3,11.4,1003,1011.4
"광주",29,2017-05-17,2017,5,17,"수요일",11.5,19,26,9.4,56.5,,1,11.8,1003.4,1011.8
"광주",29,2017-05-18,2017,5,18,"목요일",13.2,20.8,28.2,10.8,55.6,,1,12.9,1007.9,1016.3
"광주",29,2017-05-19,2017,5,19,"금요일",14.2,21.9,31.1,9.2,48.8,,1.2,11.7,1008.8,1017.2
"광주",29,2017-05-20,2017,5,20,"토요일",14.7,21.2,28.5,8.2,45.5,,1.1,10.9,1007.6,1016
"광주",29,2017-05-21,2017,5,21,"일요일",15.4,21.2,28.5,10.7,53.4,,1,12.9,1007.1,1015.5
"광주",29,2017-05-22,2017,5,22,"월요일",15.4,22.9,30.1,12.7,55.3,,1.4,14.7,1005.6,1013.9
"광주",29,2017-05-23,2017,5,23,"화요일",16.8,22.2,26.9,14.2,62.8,0,1.3,16.3,1002.6,1011
"광주",29,2017-05-24,2017,5,24,"수요일",18.5,21.9,27.5,17.3,77.1,2.2,1.2,19.8,999.6,1007.9
"광주",29,2017-05-25,2017,5,25,"목요일",13.9,20,29,11.5,64,,1.7,13.9,998.8,1007.2
"광주",29,2017-05-26,2017,5,26,"금요일",12.7,17,21.8,5.5,48.6,,1.8,9.1,1001.1,1009.5
"광주",29,2017-05-27,2017,5,27,"토요일",10.7,19.1,27.7,8.8,54.6,,1.2,11.3,1004.4,1012.8
"광주",29,2017-05-28,2017,5,28,"일요일",15,22.1,30.3,10.1,49.6,,2.2,12.5,1005.2,1013.5
"광주",29,2017-05-29,2017,5,29,"월요일",16.7,24.3,33,12.7,51.1,,1.1,14.7,1005,1013.3
"광주",29,2017-05-30,2017,5,30,"화요일",16.9,24.1,30.5,13.1,53,,1,15.1,1002,1010.2
"광주",29,2017-05-31,2017,5,31,"수요일",19.5,22.5,25.5,18.5,79.3,2.9,1.7,21.4,995.2,1003.5
"광주",29,2017-06-01,2017,6,1,"목요일",17,22,28.1,17.4,76.5,,1.5,20.2,992.4,1000.6
"광주",29,2017-06-02,2017,6,2,"금요일",14.1,20.5,27.3,8.3,49.4,,1.4,11.1,996.4,1004.8
"광주",29,2017-06-03,2017,6,3,"토요일",16.1,20.3,25.6,8,46,0,1.7,10.7,1000.4,1008.8
"광주",29,2017-06-04,2017,6,4,"일요일",13.7,21.5,28.9,8,44.5,,1.9,10.8,1003,1011.4
"광주",29,2017-06-05,2017,6,5,"월요일",16.3,23.1,30.8,8,40.5,,1.9,10.9,1006.6,1014.9
"광주",29,2017-06-06,2017,6,6,"화요일",16.3,19.5,23.2,12.7,69.6,5.5,2.1,15.3,1004.1,1012.5
"광주",29,2017-06-07,2017,6,7,"수요일",16.8,18.3,19.8,17.4,94.8,0.5,2.4,19.9,998.9,1007.3
"광주",29,2017-06-08,2017,6,8,"목요일",16.1,20.6,27.7,14.9,72.8,,1.2,17,1002.7,1011.1
"광주",29,2017-06-09,2017,6,9,"금요일",16.1,22.5,30.3,14.7,67.1,,1.9,17,1001.2,1009.5
"광주",29,2017-06-10,2017,6,10,"토요일",19.7,23.2,27.6,20.2,84.9,,1.7,23.7,999.2,1007.4
"광주",29,2017-06-11,2017,6,11,"일요일",20,24,30.9,16.6,69,0.8,1.4,19.6,999.5,1007.7
"광주",29,2017-06-12,2017,6,12,"월요일",17.7,21.6,27.1,11.6,55.6,,2,13.8,1005.6,1013.9
"광주",29,2017-06-13,2017,6,13,"화요일",17.1,21.6,28,13.1,60,,1.5,15.1,1005.9,1014.2
"광주",29,2017-06-14,2017,6,14,"수요일",15.6,21.6,28.6,13.1,60.8,,1.4,15.1,1003.1,1011.4
"광주",29,2017-06-15,2017,6,15,"목요일",16.2,23.3,30.7,13.6,58.9,,1.2,15.6,1001.3,1009.6
"광주",29,2017-06-16,2017,6,16,"금요일",18.2,25.2,33.9,14.7,56.8,,1.4,16.8,1001.9,1010.1
"광주",29,2017-06-17,2017,6,17,"토요일",18.9,24.6,33.2,16.2,63.6,,1.2,18.5,1002.3,1010.5
"광주",29,2017-06-18,2017,6,18,"일요일",18.8,25.2,34.1,13.7,54.3,,1.3,15.9,1002.1,1010.4
"광주",29,2017-06-19,2017,6,19,"월요일",19,25.9,34.1,15,54.5,,1,17.1,1001.2,1009.4
"광주",29,2017-06-20,2017,6,20,"화요일",19.5,22.7,26.9,17.3,74,7.7,1.4,20,996.8,1005.1
"광주",29,2017-06-21,2017,6,21,"수요일",19.9,24.2,29.7,19.5,76.9,,1.4,22.6,998.5,1006.7
"광주",29,2017-06-22,2017,6,22,"목요일",20.3,25.5,32.8,18.5,69.5,,1.2,21.5,1000.4,1008.6
"광주",29,2017-06-23,2017,6,23,"금요일",20.9,25.5,33.8,19.4,72.3,1.2,1.2,22.6,998.2,1006.4
"광주",29,2017-06-24,2017,6,24,"토요일",21.5,24.6,32,19.2,74,,1.2,22.2,994.8,1003
"광주",29,2017-06-25,2017,6,25,"일요일",20.4,25.1,30.5,20,75.3,,1.4,23.3,994.4,1002.6
"광주",29,2017-06-26,2017,6,26,"월요일",21.5,23.5,28.7,21.2,88.3,13.6,1.2,25.2,998.4,1006.7
"광주",29,2017-06-27,2017,6,27,"화요일",20.3,23.9,29.1,20.5,82.3,0.3,1.4,24.1,1001.8,1010
"광주",29,2017-06-28,2017,6,28,"수요일",21.3,25.1,31.6,20.8,80,8.9,1.5,24.7,1004,1012.3
"광주",29,2017-06-29,2017,6,29,"목요일",22,24.5,28.4,21.3,83.9,,1.2,25.4,1003.2,1011.4
"광주",29,2017-06-30,2017,6,30,"금요일",22.5,24.6,29.2,22.6,89.9,3.6,1.2,27.4,1000.7,1008.9
"광주",29,2017-07-01,2017,7,1,"토요일",23.6,26.3,30,24.8,92.1,0,2.4,31.4,1000.3,1008.5
"광주",29,2017-07-02,2017,7,2,"일요일",25.1,26.7,29.9,25.3,92.6,13.1,2.9,32.3,1000.6,1008.8
"광주",29,2017-07-03,2017,7,3,"월요일",24.5,26.8,29.9,25.6,93.8,6.4,4.1,32.8,999.9,1008
"광주",29,2017-07-04,2017,7,4,"화요일",24.8,27.1,31,25.6,91.9,1.8,2,32.8,998.7,1006.9
"광주",29,2017-07-05,2017,7,5,"수요일",24.7,27.7,33.8,24.8,85.8,1.6,1.5,31.3,1002,1010.1
"광주",29,2017-07-06,2017,7,6,"목요일",23.9,26.2,29,25.4,95.8,16.6,1.6,32.4,1002.5,1010.7
"광주",29,2017-07-07,2017,7,7,"금요일",25,27.5,30.5,25.6,90,0.1,2.6,32.8,1000.7,1008.8
"광주",29,2017-07-08,2017,7,8,"토요일",23.3,26.5,30.4,25.8,96.3,45.2,1.7,33.3,999.9,1008
"광주",29,2017-07-09,2017,7,9,"일요일",23.9,27.5,32.3,25.9,91.5,3.1,1.7,33.5,998.9,1007
"광주",29,2017-07-10,2017,7,10,"월요일",25,27.3,29.3,26.3,94.6,5.1,3.2,34.2,995.2,1003.3
"광주",29,2017-07-11,2017,7,11,"화요일",23.7,26.5,31.3,25.2,92.9,0.7,2.1,32,1000.5,1008.6
"광주",29,2017-07-12,2017,7,12,"수요일",23.5,28,34.2,25.1,85.9,,1.3,31.8,1002.1,1010.2
"광주",29,2017-07-13,2017,7,13,"목요일",24.4,28.5,34.3,24.4,81.1,,1.4,30.7,1000.2,1008.3
"광주",29,2017-07-14,2017,7,14,"금요일",23.7,26.8,32.7,25.5,93.6,6.8,1.6,32.8,1000.6,1008.8
"광주",29,2017-07-15,2017,7,15,"토요일",22.5,25.7,27.3,25.1,97.1,44.4,1.3,32,1003.3,1011.5
"광주",29,2017-07-16,2017,7,16,"일요일",26.1,28.5,32.4,26,87,,2.6,33.6,1004.7,1012.9
"광주",29,2017-07-17,2017,7,17,"월요일",23.6,26.8,30.7,25.6,93.8,10.8,1.7,32.8,1004.9,1013.1
"광주",29,2017-07-18,2017,7,18,"화요일",23.6,26,28.5,25.2,95.9,12.5,1.2,32.2,1002,1010.2
"광주",29,2017-07-19,2017,7,19,"수요일",24.8,28.7,33.7,25.5,84.9,,0.8,32.7,999,1007.1
"광주",29,2017-07-20,2017,7,20,"목요일",25.3,29.6,34.5,26.2,83.5,,1.3,34,999.4,1007.5
"광주",29,2017-07-21,2017,7,21,"금요일",27.4,30.7,35.4,27.4,83.6,,1.9,36.5,1001.2,1009.2
"광주",29,2017-07-22,2017,7,22,"토요일",26.5,29.7,33.5,27,86.9,,2,35.8,1002,1010.1
"광주",29,2017-07-23,2017,7,23,"일요일",26.5,29.1,32,27.1,89.8,,2.1,36,998.3,1006.4
"광주",29,2017-07-24,2017,7,24,"월요일",27.3,30,34.4,27.3,86.6,,1.8,36.2,995.4,1003.5
"광주",29,2017-07-25,2017,7,25,"화요일",26.9,29.4,33.7,27.1,88.4,1.3,1.6,35.9,995.3,1003.3
"광주",29,2017-07-26,2017,7,26,"수요일",25.8,28.9,33,23.5,74.1,,1.7,29,998.7,1006.8
"광주",29,2017-07-27,2017,7,27,"목요일",23.5,28.7,35.4,21.9,68.6,,1.4,26.3,999.9,1008
"광주",29,2017-07-28,2017,7,28,"금요일",24.4,28.8,33.3,25.1,81.9,,0.9,32.1,1000.3,1008.4
"광주",29,2017-07-29,2017,7,29,"토요일",27,29.1,33.6,26.9,88.9,0,1.7,35.5,999,1007.1
"광주",29,2017-07-30,2017,7,30,"일요일",24.1,27.2,31.2,25.7,91.8,26.2,1.3,33,999.2,1007.4
"광주",29,2017-07-31,2017,7,31,"월요일",24,26.1,29.5,25.8,98.4,15.9,1.4,33.3,1000.4,1008.6
"광주",29,2017-08-01,2017,8,1,"화요일",23.8,27.8,34,26.2,92.1,0.5,1.1,34.1,1001.2,1009.4
"광주",29,2017-08-02,2017,8,2,"수요일",25.4,28.8,34,26.9,90.5,4.8,0.8,35.5,999.1,1007.2
"광주",29,2017-08-03,2017,8,3,"목요일",24.8,28.9,33.5,24.3,77.9,,2,30.3,996.8,1004.9
"광주",29,2017-08-04,2017,8,4,"금요일",25.4,30.7,35.1,26,77.9,,1.2,33.7,996.5,1004.6
"광주",29,2017-08-05,2017,8,5,"토요일",26.7,31.5,36.9,26.8,78.3,,1.7,35.3,994.4,1002.4
"광주",29,2017-08-06,2017,8,6,"일요일",25.7,30.5,37.3,26.1,79.8,3.1,1.4,33.8,992.1,1000.1
"광주",29,2017-08-07,2017,8,7,"월요일",26.1,30.1,35,25.1,76.9,,1.2,31.9,992,1000
"광주",29,2017-08-08,2017,8,8,"화요일",26.4,29.1,32.7,25.4,82,0,1.3,32.4,992,1000
"광주",29,2017-08-09,2017,8,9,"수요일",25.5,27.8,32,26.2,91.4,2.8,1.5,33.9,988.5,996.5
"광주",29,2017-08-10,2017,8,10,"목요일",24.6,28.2,33.9,23.9,79.6,,1.2,29.7,992.5,1000.6
"광주",29,2017-08-11,2017,8,11,"금요일",23.9,28.1,33.9,23.9,79.4,,1.2,29.6,997.7,1005.8
"광주",29,2017-08-12,2017,8,12,"토요일",24.6,27.2,31.5,24.3,85.5,15.8,1.5,30.4,1001.7,1009.9
"광주",29,2017-08-13,2017,8,13,"일요일",21.6,24.1,26.4,22.7,92.4,12.3,1.3,27.6,1001.1,1009.3
"광주",29,2017-08-14,2017,8,14,"월요일",21.9,24.1,27.2,23.8,98.5,34.9,1.1,29.5,996.1,1004.3
"광주",29,2017-08-15,2017,8,15,"화요일",23.1,24.9,27.3,24.7,98.6,4.5,1.5,31.1,995,1003.2
"광주",29,2017-08-16,2017,8,16,"수요일",24.2,26.6,30.8,24.4,88.9,0.9,1.8,30.6,997.1,1005.3
"광주",29,2017-08-17,2017,8,17,"목요일",24,26.4,30.6,23.8,86.8,0,1.2,29.5,999.9,1008.1
"광주",29,2017-08-18,2017,8,18,"금요일",22.5,25.9,31,23.9,90,4.7,0.7,29.7,1003,1011.3
"광주",29,2017-08-19,2017,8,19,"토요일",23.3,26.9,29.6,24.4,86.9,0,1.4,30.6,1003.2,1011.4
"광주",29,2017-08-20,2017,8,20,"일요일",23.6,26.5,31.1,24.7,91,9.1,2.1,31.2,1000.3,1008.5
"광주",29,2017-08-21,2017,8,21,"월요일",23.8,25.4,29.7,25,98,89.1,1.5,31.7,1000.2,1008.4
"광주",29,2017-08-22,2017,8,22,"화요일",23.3,26.9,31.8,26.2,96.4,10.2,1.3,34.1,1004.6,1012.8
"광주",29,2017-08-23,2017,8,23,"수요일",25.2,29.3,33.6,26.6,86.4,,2.5,34.7,1004.8,1012.9
"광주",29,2017-08-24,2017,8,24,"목요일",27.1,29.3,32.5,27.4,90.4,0.4,3.5,36.4,1000.8,1008.9
"광주",29,2017-08-25,2017,8,25,"금요일",23.8,27.6,32.9,23.6,81,80.7,1.4,29.3,1000.4,1008.5
"광주",29,2017-08-26,2017,8,26,"토요일",20.8,25.4,30.6,15.8,59.3,,2.5,18.3,1005.3,1013.6
"광주",29,2017-08-27,2017,8,27,"일요일",19.5,25.3,31.2,16.3,59.3,,1.3,18.8,1006.5,1014.8
"광주",29,2017-08-28,2017,8,28,"월요일",21,26.1,29.8,24,89.1,,1.8,30.1,1003.6,1011.8
"광주",29,2017-08-29,2017,8,29,"화요일",19.1,23.6,28.8,16.2,66.5,6.7,2.2,19.1,1004.8,1013.1
"광주",29,2017-08-30,2017,8,30,"수요일",18.2,21.1,25.3,12.4,58.4,,2.8,14.4,1004.8,1013.1
"광주",29,2017-08-31,2017,8,31,"목요일",17.7,23.2,28.8,17.1,72.1,,2.2,19.6,1003,1011.3
"광주",29,2017-09-01,2017,9,1,"금요일",19.1,24.1,29.7,16.3,63.9,,1.6,18.6,1003.1,1011.3
"광주",29,2017-09-02,2017,9,2,"토요일",19.2,23,26.9,18.1,75.3,,1,20.8,1004.2,1012.5
"광주",29,2017-09-03,2017,9,3,"일요일",18.1,23.7,28.8,16.6,66.8,,1.5,18.9,1006.4,1014.7
"광주",29,2017-09-04,2017,9,4,"월요일",20.8,23.4,27.6,17.9,72.3,,1.4,20.5,1006.4,1014.7
"광주",29,2017-09-05,2017,9,5,"화요일",20.4,21.2,22.6,20.4,95.1,3.8,1.3,23.9,1002.8,1011.1
"광주",29,2017-09-06,2017,9,6,"수요일",19.5,22,25.3,21.6,97.9,24.5,0.9,25.8,999.5,1007.8
"광주",29,2017-09-07,2017,9,7,"목요일",18.4,22.2,27.3,19.8,87.6,0.2,1.3,23.1,999.9,1008.2
"광주",29,2017-09-08,2017,9,8,"금요일",18,23,29,18.6,78.8,,0.9,21.4,1003.5,1011.8
"광주",29,2017-09-09,2017,9,9,"토요일",19,24,29.8,20,80.9,,0.8,23.4,1004.6,1012.9
"광주",29,2017-09-10,2017,9,10,"일요일",19.7,24.6,29.5,19.6,76.5,0.1,1.4,22.9,1004.7,1013
"광주",29,2017-09-11,2017,9,11,"월요일",18.9,21.6,24.1,21,96.6,73.3,1.4,24.9,997.9,1006.2
"광주",29,2017-09-12,2017,9,12,"화요일",18.4,22.9,28.9,18.7,78.9,,1.1,21.6,1006,1014.3
"광주",29,2017-09-13,2017,9,13,"수요일",16.3,22.2,28.9,14.5,65.4,,2.3,16.7,1010.1,1018.4
"광주",29,2017-09-14,2017,9,14,"목요일",16.4,22.8,29,17,72.5,,1.3,19.4,1009.6,1018
"광주",29,2017-09-15,2017,9,15,"금요일",17.9,21.4,26.7,14.4,65.5,,3.3,16.5,1007.9,1016.3
"광주",29,2017-09-16,2017,9,16,"토요일",16.8,21.4,26.8,15.7,70.6,,3.6,17.9,1002.7,1011
"광주",29,2017-09-17,2017,9,17,"일요일",18.8,23.7,29.5,18.5,73.9,,2.2,21.3,996.9,1005.1
"광주",29,2017-09-18,2017,9,18,"월요일",17.9,22.5,28.6,18.3,79.6,,1.4,21.1,1001.3,1009.6
"광주",29,2017-09-19,2017,9,19,"화요일",21,23.7,28.5,21.4,88,,2.5,25.5,1003.3,1011.6
"광주",29,2017-09-20,2017,9,20,"수요일",16.3,21.2,24.8,15,70.4,,1.4,17.6,1004.6,1012.9
"광주",29,2017-09-21,2017,9,21,"목요일",14,20.3,26.9,15.2,74.8,,0.7,17.3,1005.5,1014
"광주",29,2017-09-22,2017,9,22,"금요일",16.9,21.7,27.8,16.8,76.9,,1,19.2,1004.9,1013.2
"광주",29,2017-09-23,2017,9,23,"토요일",17.5,21.9,27.3,19.1,85.8,,0.7,22.2,1007.8,1016.2
"광주",29,2017-09-24,2017,9,24,"일요일",18.9,23.3,29.4,19.6,82.3,,1,22.8,1007.4,1015.7
"광주",29,2017-09-25,2017,9,25,"월요일",18.7,24.4,31.1,19.3,76,,1.5,22.4,1005.7,1014
"광주",29,2017-09-26,2017,9,26,"화요일",20.9,25.3,30.6,17.6,64.1,0,1.8,20.2,1002.7,1010.9
"광주",29,2017-09-27,2017,9,27,"수요일",18.4,20.3,24.3,19.6,96,6.9,2.4,22.8,997.1,1005.5
"광주",29,2017-09-28,2017,9,28,"목요일",17.6,21.3,26,14.8,70.4,,1.1,17.3,1002.9,1011.3
"광주",29,2017-09-29,2017,9,29,"금요일",13.7,17.9,22.7,8.1,54.9,,1.3,10.9,1010.1,1018.6
"광주",29,2017-09-30,2017,9,30,"토요일",11.5,19.7,28.8,7.9,52.1,,0.9,10.8,1013.9,1022.3
"광주",29,2017-10-01,2017,10,1,"일요일",15.7,18.2,19.7,14.7,83,47.3,1.1,17.6,1006.7,1015.1
"광주",29,2017-10-02,2017,10,2,"월요일",19.5,21.1,24.1,20.5,96.6,9.6,1,24.2,1001.4,1009.7
"광주",29,2017-10-03,2017,10,3,"화요일",16.3,19.5,25.7,14.5,75.8,,1,16.7,1009.2,1017.7
"광주",29,2017-10-04,2017,10,4,"수요일",14.2,19.3,24.9,14.7,76.5,,1.4,16.8,1013.4,1021.9
"광주",29,2017-10-05,2017,10,5,"목요일",15,17.4,21.3,14.7,85.4,7.6,1.9,16.8,1014,1022.6
"광주",29,2017-10-06,2017,10,6,"금요일",14.5,16.5,18.1,16.3,99,8.3,1.8,18.6,1009.3,1017.9
"광주",29,2017-10-07,2017,10,7,"토요일",17.3,20.8,25.2,18.1,85.9,,1.2,20.8,1011.2,1019.6
"광주",29,2017-10-08,2017,10,8,"일요일",17.4,22.3,28.2,18.8,82.9,,0.8,21.7,1014,1022.4
"광주",29,2017-10-09,2017,10,9,"월요일",18.2,23,29.5,19.3,82.3,,0.7,22.5,1013.2,1021.6
"광주",29,2017-10-10,2017,10,10,"화요일",18.5,23.2,28.4,20.9,88,,0.8,24.7,1010.8,1019.1
"광주",29,2017-10-11,2017,10,11,"수요일",15,18.5,22.4,17.5,94.1,1.8,1.6,20.3,1010,1018.5
"광주",29,2017-10-12,2017,10,12,"목요일",10.9,13,15.2,12,94,7.7,2.1,14,1011.3,1020
"광주",29,2017-10-13,2017,10,13,"금요일",8.1,14.2,20.5,5.7,61.8,,2.5,9.3,1012.9,1021.6
"광주",29,2017-10-14,2017,10,14,"토요일",12,16.8,23,4.7,47,,2.9,8.6,1015.2,1023.8
"광주",29,2017-10-15,2017,10,15,"일요일",11.4,15.1,19,12.1,83.5,3.1,2,14.3,1016.9,1025.6
"광주",29,2017-10-16,2017,10,16,"월요일",14.8,16.9,20.6,12.4,75.6,0,2.1,14.5,1016.2,1024.8
"광주",29,2017-10-17,2017,10,17,"화요일",12.9,16.8,22.9,12.1,76.3,,1.2,14.2,1014.6,1023.2
"광주",29,2017-10-18,2017,10,18,"수요일",14.8,16.8,19.9,12.1,74.9,0,2.4,14.2,1013.1,1021.7
"광주",29,2017-10-19,2017,10,19,"목요일",13.1,17.1,22.4,10.4,66.5,,1.6,12.6,1009.6,1018.1
"광주",29,2017-10-20,2017,10,20,"금요일",11.6,17.5,24.1,11.9,72.8,,1.3,14,1009.3,1017.8
"광주",29,2017-10-21,2017,10,21,"토요일",12.5,18,24.4,10.5,64.3,,1.8,12.7,1007.4,1015.9
"광주",29,2017-10-22,2017,10,22,"일요일",12.3,17.9,24.2,7.3,51.4,,3.5,10.3,1001.5,1010
"광주",29,2017-10-23,2017,10,23,"월요일",10.8,15.3,20.9,6.6,58.1,,1.4,9.8,1008.5,1017
"광주",29,2017-10-24,2017,10,24,"화요일",10.7,14.4,20.9,8.8,71.6,0,1,11.3,1015.2,1023.9
"광주",29,2017-10-25,2017,10,25,"수요일",8.9,13.7,21,9.5,78.9,,0.9,11.9,1016.3,1025
"광주",29,2017-10-26,2017,10,26,"목요일",9.5,14.7,21.8,9,72,,0.6,11.5,1012.7,1021.4
"광주",29,2017-10-27,2017,10,27,"금요일",11.2,16.5,22,10.8,71.3,,0.5,12.9,1010.7,1019.3
"광주",29,2017-10-28,2017,10,28,"토요일",10.9,17.3,24.9,12,73.6,,0.9,14,1010,1018.6
"광주",29,2017-10-29,2017,10,29,"일요일",10.4,13.8,18.7,7.7,68.1,,2.1,11,1009.4,1018
"광주",29,2017-10-30,2017,10,30,"월요일",5.7,9.7,14.5,-1.2,47.9,,1.9,5.6,1017,1025.9
"광주",29,2017-10-31,2017,10,31,"화요일",3.4,10.6,18.1,2.8,61.5,,0.8,7.5,1016.9,1025.8
"광주",29,2017-11-01,2017,11,1,"수요일",5.9,12.4,19.5,7.8,75.4,,0.7,10.6,1013.7,1022.4
"광주",29,2017-11-02,2017,11,2,"목요일",8.5,13.4,19,11,87.3,,0.6,13.2,1010.5,1019.2
"광주",29,2017-11-03,2017,11,3,"금요일",8.8,11.4,16.5,8.1,82,1.2,0.9,11.2,1012.9,1021.7
"광주",29,2017-11-04,2017,11,4,"토요일",7,9.5,14.4,0.8,56.4,,1.5,6.6,1019.8,1028.7
"광주",29,2017-11-05,2017,11,5,"일요일",2.9,9.5,16.7,2.4,65.5,,0.9,7.3,1020,1028.9
"광주",29,2017-11-06,2017,11,6,"월요일",3.2,10.7,19.2,5.9,75.1,,1,9.4,1016.6,1025.4
"광주",29,2017-11-07,2017,11,7,"화요일",10.2,16.3,21.3,12.7,80.4,,0.7,14.9,1012.8,1021.4
"광주",29,2017-11-08,2017,11,8,"수요일",8.7,14.7,19.9,8.3,69.4,0,1.5,11.6,1012.2,1020.9
"광주",29,2017-11-09,2017,11,9,"목요일",5.8,12.3,20,1.7,52.9,,1.3,7,1015,1023.8
"광주",29,2017-11-10,2017,11,10,"금요일",7.8,13.4,21.2,8.1,71.6,0.4,1.8,11.1,1009.2,1017.9
